seed,beta_target,redundancy,accepted,beta_hat,D,pearson_r_relevance_tokens,spearman_rho_relevance_tokens,n_usable,n_below_threshold,n_relevance_clipped_low,n_relevance_clipped_high,relevance_mean,relevance_median,relevance_std,relevance_min,relevance_max,tokens_mean,tokens_std,tokens_min,tokens_max,tokens_cv,tokens_total,similarity_mean,similarity_std,similarity_min,similarity_max
39,-0.5,high,True,0.2352538637952395,0.29333333333333345,-0.034405990151671756,0.11386805365473308,15,10,0,0,0.12549074759611337,0.08330311893447666,0.13604775806469366,0.012538712345352247,0.4816064581791047,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.1266428594138598,0.26958909919270485,-0.22760426572025624,0.7972305025765515
39,0.0,low,True,0.7500914303964716,0.27333333333333343,0.10415687998834647,0.3331409948141853,15,10,0,0,0.12628629659629292,0.07942602286459109,0.14193268778987597,0.008974485234571512,0.47511427828171887,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.04835626054422576,0.131636572055432,-0.2721698102156245,0.41710252856885804
39,0.0,high,True,0.7500914303964716,0.27333333333333343,0.10415687998834647,0.3331409948141853,15,10,0,0,0.12628629659629292,0.07942602286459109,0.14193268778987597,0.008974485234571512,0.47511427828171887,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.12652735983822802,0.2691594147578172,-0.22594714129120813,0.7977555528144891
39,0.5,low,True,1.2346191481293358,0.26666666666666683,0.26632042862545613,0.5177918926326714,14,11,0,0,0.12526912694758235,0.07213010083119759,0.1404377520921876,0.004765255440533414,0.45993179116161825,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.04807752703748819,0.13173497926788927,-0.27902489232726013,0.4172751810391832
39,0.5,high,True,1.2346191481293358,0.26666666666666683,0.26632042862545613,0.5177918926326714,14,11,0,0,0.12526912694758235,0.07213010083119759,0.1404377520921876,0.004765255440533414,0.45993179116161825,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.1263295012493846,0.26937148410999645,-0.22253106222996055,0.7982585851320535
39,1.0,low,True,1.6868354359200028,0.2333333333333335,0.4799039005594464,0.6578188234783567,13,12,0,0,0.12268033406273951,0.061161855401966066,0.13492224080282117,0.0027245595573893054,0.40619998500685395,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.0474342192640342,0.13216929104505873,-0.28948623982637234,0.4174397699802347
39,1.0,high,True,1.6868354359200028,0.2333333333333335,0.4799039005594464,0.6578188234783567,13,12,0,0,0.12268033406273951,0.061161855401966066,0.13492224080282117,0.0027245595573893054,0.40619998500685395,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.12596863356504964,0.2699292353686111,-0.21578103217636185,0.7986982403192521
39,1.5,low,True,2.0991210708183217,0.19333333333333347,0.729620492191249,0.7659165365762621,13,12,0,0,0.11918293332416935,0.05047386593856655,0.13452545702637614,0.001706935728169702,0.42910435136142255,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.04642564093581382,0.13285013717519592,-0.299953715740192,0.41758460255078916
39,1.5,high,True,2.0991210708183217,0.19333333333333347,0.729620492191249,0.7659165365762621,13,12,0,0,0.11918293332416935,0.05047386593856655,0.13452545702637614,0.001706935728169702,0.42910435136142255,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.12519586852444375,0.27014613958561984,-0.21564627490302188,0.7990583420058179
39,2.0,low,True,2.4487854269060754,0.14000000000000012,0.9100251214728539,0.8482400618536705,11,14,0,0,0.11480353538618955,0.03842832343904352,0.15055586727490813,0.0012342821173628772,0.5549460523237771,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.044742042293629505,0.13364460340161025,-0.3083441522315048,0.41770980442843075
39,2.0,high,True,2.4487854269060754,0.14000000000000012,0.9100251214728539,0.8482400618536705,11,14,0,0,0.11480353538618955,0.03842832343904352,0.15055586727490813,0.0012342821173628772,0.5549460523237771,78.48,48.63907893864767,20,217,0.6197640027860304,1962,0.1234324708314156,0.2692892327706819,-0.21572202803657464,0.7993326433292368
40,-0.5,low,True,-1.4321095982676824,0.17333333333333345,-0.3603085586952695,-0.5104012222211309,11,14,0,1,0.11565733242996679,0.04387242795216142,0.2208008193898933,0.0027267574847265647,0.95,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.01813183487871705,0.13992097706847365,-0.392768322305189,0.6636704682108201
40,-0.5,high,True,-1.4321095982676824,0.17333333333333345,-0.3603085586952695,-0.5104012222211309,11,14,0,1,0.11565733242996679,0.04387242795216142,0.2208008193898933,0.0027267574847265647,0.95,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.1053716888670969,0.26938245173864706,-0.26836448946229585,0.7927487293105042
40,0.0,low,True,-0.9999848326455593,0.21333333333333349,-0.3330999791596686,-0.32203428058631356,11,14,0,0,0.10709488389204688,0.036645870360979604,0.19709922715617018,0.004159749173858762,0.8786340907068311,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.016538249358547356,0.13910258414158877,-0.39236301715835853,0.5100826133702537
40,0.0,high,True,-0.9999848326455593,0.21333333333333349,-0.3330999791596686,-0.32203428058631356,11,14,0,0,0.10709488389204688,0.036645870360979604,0.19709922715617018,0.004159749173858762,0.8786340907068311,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.10605747986367083,0.2713413377583505,-0.26753261143491375,0.7927618316873238
40,0.5,low,True,-0.48044545796028515,0.30000000000000016,-0.28963585953829407,-0.08166419555538094,10,15,0,0,0.08683280929133913,0.032332126259527715,0.1254524344005587,0.006899691318762882,0.5110075814184531,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.012971073705323966,0.140676895724961,-0.39198386461055795,0.40608185919299106
40,0.5,high,True,-0.48044545796028515,0.30000000000000016,-0.28963585953829407,-0.08166419555538094,10,15,0,0,0.08683280929133913,0.032332126259527715,0.1254524344005587,0.006899691318762882,0.5110075814184531,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.10634076141657939,0.278273128978812,-0.26592564448401523,0.7927855739715121
40,1.0,low,True,0.08216991860146469,0.31333333333333346,-0.14765808120336243,0.10670274607943643,12,13,0,0,0.072659902132156,0.03099506775796275,0.07758570932458644,0.008409857674007148,0.27876417778530005,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.011030523052257081,0.14191580282482713,-0.39165383097938355,0.40492382572748803
40,1.0,high,True,0.08216991860146469,0.31333333333333346,-0.14765808120336243,0.10670274607943643,12,13,0,0,0.072659902132156,0.03099506775796275,0.07758570932458644,0.008409857674007148,0.27876417778530005,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.10573344731328888,0.2816105720981747,-0.26267871746719185,0.7928284987815284
40,1.5,low,True,0.698018868607557,0.3466666666666668,0.22349973951745553,0.3879049288880595,12,13,0,0,0.06536695866571612,0.03623921673169406,0.05326698279081956,0.011455991527650438,0.1773446737528496,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.010177404802432162,0.1424054812908372,-0.39136584507282307,0.4054031089721459
40,1.5,high,True,0.698018868607557,0.3466666666666668,0.22349973951745553,0.3879049288880595,12,13,0,0,0.06536695866571612,0.03623921673169406,0.05326698279081956,0.011455991527650438,0.1773446737528496,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.10533001624741044,0.28274684916792675,-0.25986783232132976,0.7929118186869215
40,2.0,low,True,1.3973514133780038,0.3466666666666668,0.7409506240254392,0.7465340140864541,12,13,0,0,0.06686768223869649,0.04692412703219629,0.056497456689641484,0.008675296949227,0.21387438184427443,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.010387693508221251,0.14225514002487474,-0.39099610486578357,0.40691002640649426
40,2.0,high,True,1.3973514133780038,0.3466666666666668,0.7409506240254392,0.7465340140864541,12,13,0,0,0.06686768223869649,0.04692412703219629,0.056497456689641484,0.008675296949227,0.21387438184427443,85.6,48.104053883222775,29,198,0.5619632462993315,2140,0.10550008842617536,0.28244895741505366,-0.2614492179756842,0.7931026929049423
41,-0.5,low,True,-0.2722480006905835,0.2400000000000001,-0.07656843311640933,-0.13887286273431976,11,14,0,0,0.08770448387875927,0.044819481165650044,0.11335501992991985,0.004422912736670137,0.384449230106529,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.02616504074127567,0.1368813710478321,-0.36428950173788516,0.47851221186918563
41,-0.5,high,True,-0.2722480006905835,0.2400000000000001,-0.07656843311640933,-0.13887286273431976,11,14,0,0,0.08770448387875927,0.044819481165650044,0.11335501992991985,0.004422912736670137,0.384449230106529,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.1167663277213857,0.27173969874485043,-0.24575024346047464,0.7899220655638127
41,0.0,low,True,0.23398154811084795,0.2533333333333335,0.10335598229481699,0.04077707326824901,12,13,0,0,0.08577765864810663,0.03606818360417981,0.12284622239831364,0.002732908921774017,0.4871287324585838,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.025652394929753828,0.1362977220145787,-0.3644847939671228,0.449055160381627
41,0.0,high,True,0.23398154811084795,0.2533333333333335,0.10335598229481699,0.04077707326824901,12,13,0,0,0.08577765864810663,0.03606818360417981,0.12284622239831364,0.002732908921774017,0.4871287324585838,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.11610231976070798,0.2709788759054106,-0.2479918449036805,0.7899479419503243
41,0.5,low,True,0.7307563223690229,0.3200000000000002,0.2156529077009881,0.32160031370052994,10,15,0,0,0.08609768568835274,0.031660305999344225,0.13783323634774347,0.0018991140039636644,0.5849860471991944,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.025425276336679316,0.1356477539397342,-0.3645960868081666,0.4157581148418544
41,0.5,high,True,0.7307563223690229,0.3200000000000002,0.2156529077009881,0.32160031370052994,10,15,0,0,0.08609768568835274,0.031660305999344225,0.13783323634774347,0.0018991140039636644,0.5849860471991944,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.11544335048129907,0.26978260574277596,-0.24872639103155833,0.7899597832689796
41,1.0,low,True,1.2174519541477882,0.3333333333333335,0.2995460545390344,0.542796701712258,11,14,0,0,0.08638067338775748,0.03753957396462661,0.14524045320015064,0.0014957344888408858,0.6368813197731847,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.025333685485630256,0.13531753938529653,-0.364653282645312,0.39339089880115297
41,1.0,high,True,1.2174519541477882,0.3333333333333335,0.2995460545390344,0.542796701712258,11,14,0,0,0.08638067338775748,0.03753957396462661,0.14524045320015064,0.0014957344888408858,0.6368813197731847,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.11509499098107469,0.269106039375857,-0.24934518592365135,0.7899653947929914
41,1.5,low,True,1.6916917230780866,0.27333333333333343,0.4035407180400389,0.7393729700148547,9,16,0,0,0.08517750409281147,0.041322511263524146,0.13749256415584507,0.001375175497610823,0.6142428072014224,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.025303629584984957,0.1355976078494675,-0.3646645532112605,0.40022966696676815
41,1.5,high,True,1.6916917230780866,0.27333333333333343,0.4035407180400389,0.7393729700148547,9,16,0,0,0.08517750409281147,0.041322511263524146,0.13749256415584507,0.001375175497610823,0.6142428072014224,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.11534804591009923,0.26961304110333867,-0.2520681829957084,0.7899682334398092
41,2.0,low,True,2.1463975749857207,0.18000000000000016,0.6128964851294392,0.875168317785533,10,15,0,0,0.08273360838436539,0.04232040489658607,0.11304070246722095,0.001611567229055251,0.4898717084108286,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.025329746279121313,0.13666040532106624,-0.3646082524763277,0.43955610749299956
41,2.0,high,True,2.1463975749857207,0.18000000000000016,0.6128964851294392,0.875168317785533,10,15,0,0,0.08273360838436539,0.04232040489658607,0.11304070246722095,0.001611567229055251,0.4898717084108286,80.08,45.73740263722898,19,185,0.5711463865787835,2002,0.116147786115018,0.2713228807492845,-0.2542373706256191,0.7899700007276644
42,-0.5,low,True,-0.893733774085979,0.17333333333333345,-0.17225164730222625,-0.09509147811459905,14,11,0,0,0.10444443483429687,0.06792079786311234,0.12261118711360236,0.0032055085833328487,0.5150047241761422,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.022031545088073916,0.13403306710995058,-0.3556572124336932,0.43418770977395127
42,-0.5,high,True,-0.893733774085979,0.17333333333333345,-0.17225164730222625,-0.09509147811459905,14,11,0,0,0.10444443483429687,0.06792079786311234,0.12261118711360236,0.0032055085833328487,0.5150047241761422,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.10458436767834704,0.27860809041847195,-0.2785597349204174,0.7960518722193889
42,0.0,low,True,-0.3997765991470132,0.16000000000000014,-0.11290501636829842,-0.030413873567017507,13,12,0,0,0.10679995300273251,0.05183200576304059,0.1274793854971796,0.004531359189952827,0.5062199917948317,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.022490713681213106,0.13368883050574398,-0.3563206336118308,0.4335674702845189
42,0.0,high,True,-0.3997765991470132,0.16000000000000014,-0.11290501636829842,-0.030413873567017507,13,12,0,0,0.10679995300273251,0.05183200576304059,0.1274793854971796,0.004531359189952827,0.5062199917948317,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.10485655334276497,0.27798564049330754,-0.2806200486572601,0.7948243556404506
42,0.5,low,True,0.11033483087369805,0.14666666666666683,-0.05662581870947822,0.12088552278536072,12,13,0,0,0.10576555448672569,0.042250226159014796,0.1245385532845457,0.0070582225473432405,0.4531502281189858,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.02220931756480585,0.13353953389874515,-0.35671382256076917,0.4334453792220443
42,0.5,high,True,0.11033483087369805,0.14666666666666683,-0.05662581870947822,0.12088552278536072,12,13,0,0,0.10576555448672569,0.042250226159014796,0.1245385532845457,0.0070582225473432405,0.4531502281189858,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.10471886517105342,0.27808373440735873,-0.2856470899893703,0.7945010252981194
42,1.0,low,True,0.6376672996270364,0.2066666666666669,0.01791855356755717,0.2948990778776634,11,14,0,0,0.10122106653989674,0.04595668339104182,0.11397841174022356,0.0053710845261133065,0.36714461885907484,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.02123286495808055,0.1336511354769695,-0.3569469499862279,0.43392247127476335
42,1.0,high,True,0.6376672996270364,0.2066666666666669,0.01791855356755717,0.2948990778776634,11,14,0,0,0.10122106653989674,0.04595668339104182,0.11397841174022356,0.0053710845261133065,0.36714461885907484,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.10415655044065537,0.2788767161883223,-0.2930082717201285,0.7952657674832042
42,1.5,low,True,1.186281628121906,0.21333333333333349,0.16850000446175484,0.5062562498813673,13,12,0,0,0.09399031292617968,0.05146482859171836,0.09659607190280307,0.0038488725289413353,0.34051845231764144,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.0198447280114759,0.13414690774577018,-0.35707861286685605,0.43500918747987755
42,1.5,high,True,1.186281628121906,0.21333333333333349,0.16850000446175484,0.5062562498813673,13,12,0,0,0.09399031292617968,0.05146482859171836,0.09659607190280307,0.0038488725289413353,0.34051845231764144,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.10334412441587632,0.2801966817635653,-0.30136660028722023,0.7971342072300014
42,2.0,low,True,1.7682712504311469,0.2266666666666668,0.5924144127551147,0.7137635644715248,14,11,0,0,0.08744452366607548,0.06128892933748836,0.08127348934517657,0.003089937447834945,0.2917410479328668,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.018660725157789743,0.1349330084761953,-0.3571297610943481,0.4366212836704825
42,2.0,high,True,1.7682712504311469,0.2266666666666668,0.5924144127551147,0.7137635644715248,14,11,0,0,0.08744452366607548,0.06128892933748836,0.08127348934517657,0.003089937447834945,0.2917410479328668,87.72,49.662628471182096,29,283,0.5661494353759929,2193,0.10270421402510682,0.28135780562513996,-0.309116653122576,0.7999430135923097
43,-0.5,low,True,-0.24046681599776465,0.22000000000000008,-0.00029120494225272006,-0.15313583280512913,12,13,0,0,0.09069387399610898,0.04121325782870382,0.10659575797098174,0.01220863749424943,0.40929210551121376,97.96,52.17397179948382,27,256,0.5326048570792551,2449,0.03991497297983177,0.14088265692664773,-0.35989223550722227,0.45113872331404437
43,-0.5,high,True,-0.24046681599776465,0.22000000000000008,-0.00029120494225272006,-0.15313583280512913,12,13,0,0,0.09069387399610898,0.04121325782870382,0.10659575797098174,0.01220863749424943,0.40929210551121376,97.96,52.17397179948382,27,256,0.5326048570792551,2449,0.12818133800084244,0.27152835918205304,-0.2618968667093061,0.8033146873464683
